detection_id,recording_id,period,captured_at,local_path,relative_path,start_seconds,end_seconds,taxon_id,name_zh,scientific_name,birdnet_label,confidence,review_status,reviewer,review_notes
challenge_a507784a5e305ce3b7da_copsychus_saularis_00036000,challenge_a507784a5e305ce3b7da,2026C 0507-0513,2026-05-12T06:10:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260512_061002.wav,2026C 0507-0513/AAA001_20260512_061002.wav,36.0,39.0,copsychus_saularis,鹊鸲,Copsychus saularis,Copsychus saularis_Oriental Magpie-Robin,0.068442,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a507784a5e305ce3b7da_pycnonotus_sinensis_00042000,challenge_a507784a5e305ce3b7da,2026C 0507-0513,2026-05-12T06:10:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260512_061002.wav,2026C 0507-0513/AAA001_20260512_061002.wav,42.0,45.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.096769,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a507784a5e305ce3b7da_copsychus_saularis_00042000,challenge_a507784a5e305ce3b7da,2026C 0507-0513,2026-05-12T06:10:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260512_061002.wav,2026C 0507-0513/AAA001_20260512_061002.wav,42.0,45.0,copsychus_saularis,鹊鸲,Copsychus saularis,Copsychus saularis_Oriental Magpie-Robin,0.061298,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a507784a5e305ce3b7da_horornis_fortipes_00045000,challenge_a507784a5e305ce3b7da,2026C 0507-0513,2026-05-12T06:10:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260512_061002.wav,2026C 0507-0513/AAA001_20260512_061002.wav,45.0,48.0,horornis_fortipes,强脚树莺,Horornis fortipes,Horornis fortipes_Brownish-flanked Bush Warbler,0.051945,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a507784a5e305ce3b7da_horornis_fortipes_00051000,challenge_a507784a5e305ce3b7da,2026C 0507-0513,2026-05-12T06:10:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260512_061002.wav,2026C 0507-0513/AAA001_20260512_061002.wav,51.0,54.0,horornis_fortipes,强脚树莺,Horornis fortipes,Horornis fortipes_Brownish-flanked Bush Warbler,0.274174,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a507784a5e305ce3b7da_pycnonotus_sinensis_00051000,challenge_a507784a5e305ce3b7da,2026C 0507-0513,2026-05-12T06:10:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260512_061002.wav,2026C 0507-0513/AAA001_20260512_061002.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.080607,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_218aad6adea2abddb9ac_pycnonotus_sinensis_00000000,challenge_218aad6adea2abddb9ac,2026C 0507-0513,2026-05-12T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260512_115004.wav,2026C 0507-0513/AAA001_20260512_115004.wav,0.0,3.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.090868,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_218aad6adea2abddb9ac_pycnonotus_sinensis_00003000,challenge_218aad6adea2abddb9ac,2026C 0507-0513,2026-05-12T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260512_115004.wav,2026C 0507-0513/AAA001_20260512_115004.wav,3.0,6.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.068344,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_218aad6adea2abddb9ac_pycnonotus_sinensis_00009000,challenge_218aad6adea2abddb9ac,2026C 0507-0513,2026-05-12T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260512_115004.wav,2026C 0507-0513/AAA001_20260512_115004.wav,9.0,12.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.136795,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_218aad6adea2abddb9ac_pycnonotus_sinensis_00012000,challenge_218aad6adea2abddb9ac,2026C 0507-0513,2026-05-12T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260512_115004.wav,2026C 0507-0513/AAA001_20260512_115004.wav,12.0,15.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.414308,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_218aad6adea2abddb9ac_pycnonotus_sinensis_00042000,challenge_218aad6adea2abddb9ac,2026C 0507-0513,2026-05-12T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260512_115004.wav,2026C 0507-0513/AAA001_20260512_115004.wav,42.0,45.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.071644,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1786203f01b119fd311e_pycnonotus_sinensis_00009000,challenge_1786203f01b119fd311e,2026C 0507-0513,2026-05-12T17:35:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260512_173504.wav,2026C 0507-0513/AAA001_20260512_173504.wav,9.0,12.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.060315,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1786203f01b119fd311e_pycnonotus_sinensis_00027000,challenge_1786203f01b119fd311e,2026C 0507-0513,2026-05-12T17:35:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260512_173504.wav,2026C 0507-0513/AAA001_20260512_173504.wav,27.0,30.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.101533,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_pycnonotus_sinensis_00000000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,0.0,3.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.115828,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_horornis_fortipes_00000000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,0.0,3.0,horornis_fortipes,强脚树莺,Horornis fortipes,Horornis fortipes_Brownish-flanked Bush Warbler,0.071802,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_pycnonotus_sinensis_00012000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,12.0,15.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.111313,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_spilopelia_chinensis_00021000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,21.0,24.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.138719,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_spilopelia_chinensis_00024000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,24.0,27.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.190919,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_spilopelia_chinensis_00027000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,27.0,30.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.567496,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_spilopelia_chinensis_00030000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,30.0,33.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.396888,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_spilopelia_chinensis_00033000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,33.0,36.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.30068,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_spilopelia_chinensis_00039000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,39.0,42.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.144438,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_horornis_fortipes_00039000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,39.0,42.0,horornis_fortipes,强脚树莺,Horornis fortipes,Horornis fortipes_Brownish-flanked Bush Warbler,0.101183,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_horornis_fortipes_00042000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,42.0,45.0,horornis_fortipes,强脚树莺,Horornis fortipes,Horornis fortipes_Brownish-flanked Bush Warbler,0.135017,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_spilopelia_chinensis_00042000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,42.0,45.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.086906,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_spilopelia_chinensis_00045000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,45.0,48.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.554716,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_spilopelia_chinensis_00048000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,48.0,51.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.084424,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_spilopelia_chinensis_00051000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,51.0,54.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.150502,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_pycnonotus_sinensis_00051000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.050579,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_spilopelia_chinensis_00054000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,54.0,57.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.419703,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_37e6d84a7c2eca516e53_spilopelia_chinensis_00057000,challenge_37e6d84a7c2eca516e53,2026C 0507-0513,2026-05-13T06:00:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_060002.wav,2026C 0507-0513/AAA001_20260513_060002.wav,57.0,60.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.081409,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_42679d52797810b2d926_pycnonotus_sinensis_00015000,challenge_42679d52797810b2d926,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,15.0,18.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.541638,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_42679d52797810b2d926_pycnonotus_sinensis_00030000,challenge_42679d52797810b2d926,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,30.0,33.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.195913,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_42679d52797810b2d926_pycnonotus_sinensis_00033000,challenge_42679d52797810b2d926,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,33.0,36.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.123009,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_42679d52797810b2d926_pycnonotus_sinensis_00036000,challenge_42679d52797810b2d926,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,36.0,39.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.136033,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_42679d52797810b2d926_pycnonotus_sinensis_00039000,challenge_42679d52797810b2d926,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,39.0,42.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.087999,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_42679d52797810b2d926_pycnonotus_sinensis_00042000,challenge_42679d52797810b2d926,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,42.0,45.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.055991,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_42679d52797810b2d926_pycnonotus_sinensis_00045000,challenge_42679d52797810b2d926,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,45.0,48.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.191289,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_42679d52797810b2d926_pycnonotus_sinensis_00048000,challenge_42679d52797810b2d926,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,48.0,51.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.165187,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_42679d52797810b2d926_horornis_fortipes_00048000,challenge_42679d52797810b2d926,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,48.0,51.0,horornis_fortipes,强脚树莺,Horornis fortipes,Horornis fortipes_Brownish-flanked Bush Warbler,0.0691,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_42679d52797810b2d926_pycnonotus_sinensis_00051000,challenge_42679d52797810b2d926,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.326535,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_42679d52797810b2d926_pycnonotus_sinensis_00054000,challenge_42679d52797810b2d926,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,54.0,57.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.285087,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_42679d52797810b2d926_pycnonotus_sinensis_00057000,challenge_42679d52797810b2d926,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,57.0,60.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.159852,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_42679d52797810b2d926_horornis_fortipes_00057000,challenge_42679d52797810b2d926,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,57.0,60.0,horornis_fortipes,强脚树莺,Horornis fortipes,Horornis fortipes_Brownish-flanked Bush Warbler,0.072873,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_42679d52797810b2d926_lanius_schach_00057000,challenge_42679d52797810b2d926,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,57.0,60.0,lanius_schach,棕背伯劳,Lanius schach,Lanius schach_Long-tailed Shrike,0.06974,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_320d82959c07b3d9eee6_pycnonotus_sinensis_00027000,challenge_320d82959c07b3d9eee6,2026D 0614-0608,2026-06-09T06:00:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260609_060001.wav,2026D 0614-0608/AAA001_20260609_060001.wav,27.0,30.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.082429,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_320d82959c07b3d9eee6_pycnonotus_sinensis_00051000,challenge_320d82959c07b3d9eee6,2026D 0614-0608,2026-06-09T06:00:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260609_060001.wav,2026D 0614-0608/AAA001_20260609_060001.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.127954,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_320d82959c07b3d9eee6_pycnonotus_sinensis_00054000,challenge_320d82959c07b3d9eee6,2026D 0614-0608,2026-06-09T06:00:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260609_060001.wav,2026D 0614-0608/AAA001_20260609_060001.wav,54.0,57.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.160488,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1c49da9b4f83f86d432e_pycnonotus_sinensis_00009000,challenge_1c49da9b4f83f86d432e,2026D 0614-0608,2026-06-09T11:40:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260609_114001.wav,2026D 0614-0608/AAA001_20260609_114001.wav,9.0,12.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.157321,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1c49da9b4f83f86d432e_pycnonotus_sinensis_00012000,challenge_1c49da9b4f83f86d432e,2026D 0614-0608,2026-06-09T11:40:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260609_114001.wav,2026D 0614-0608/AAA001_20260609_114001.wav,12.0,15.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.144406,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1c49da9b4f83f86d432e_pycnonotus_sinensis_00039000,challenge_1c49da9b4f83f86d432e,2026D 0614-0608,2026-06-09T11:40:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260609_114001.wav,2026D 0614-0608/AAA001_20260609_114001.wav,39.0,42.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.203589,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1c49da9b4f83f86d432e_pycnonotus_sinensis_00042000,challenge_1c49da9b4f83f86d432e,2026D 0614-0608,2026-06-09T11:40:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260609_114001.wav,2026D 0614-0608/AAA001_20260609_114001.wav,42.0,45.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.191459,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1c49da9b4f83f86d432e_pycnonotus_sinensis_00045000,challenge_1c49da9b4f83f86d432e,2026D 0614-0608,2026-06-09T11:40:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260609_114001.wav,2026D 0614-0608/AAA001_20260609_114001.wav,45.0,48.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.076112,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1c49da9b4f83f86d432e_pycnonotus_sinensis_00048000,challenge_1c49da9b4f83f86d432e,2026D 0614-0608,2026-06-09T11:40:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260609_114001.wav,2026D 0614-0608/AAA001_20260609_114001.wav,48.0,51.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.152473,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1c49da9b4f83f86d432e_pycnonotus_sinensis_00051000,challenge_1c49da9b4f83f86d432e,2026D 0614-0608,2026-06-09T11:40:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260609_114001.wav,2026D 0614-0608/AAA001_20260609_114001.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.186878,pending,,BirdNET候选；人工回听前不作为物种事实。
