recording_id,dataset_kind,period,category_id,species_name_zh,relative_path,captured_at,byte_length,duration_seconds,sample_rate,channels,bit_depth,sha256
challenge_73f3776c9e8cdb2f30db,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_212505.wav,2026-01-16T21:25:05,5760044,60.0,48000,1,16,76e07e1ee43c2549c318fcbf4c20f9df3998ddb63568d0bc26510fcd734ddbf1
challenge_b5e7f1e905c924d2bf9c,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_213003.wav,2026-01-16T21:30:03,5760044,60.0,48000,1,16,8c6a0a8bd8e01829f8152f4d75c4ab7359c6167b2c8a41556c9f623fcea4cdd9
challenge_3c3fcf0822cb0821649d,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_213502.wav,2026-01-16T21:35:02,5760044,60.0,48000,1,16,d8a503d7e15157e43010cc1cce4af409492773e6bd4f08c5780d7a379f4e4c29
challenge_d49f1ec2a9abd585120e,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_214005.wav,2026-01-16T21:40:05,5760044,60.0,48000,1,16,aeb2c4c6fe5e4d0c4e891161c2b8c530606e3b812d6fa3ef69632f2bb45c4c3a
challenge_5d5fd6ca948e95178c8e,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_214503.wav,2026-01-16T21:45:03,5760044,60.0,48000,1,16,e82ad16d6853c3ebf49f4efb69094ee64e4180f3c66ea1a412d53652069c7981
challenge_efe79c12ea1225c20ee8,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_215002.wav,2026-01-16T21:50:02,5760044,60.0,48000,1,16,7559ae08bea9edd4c9f87cd3a5a3da79bfd281afba63b7446ab4818111a9b07d
challenge_cb484ba5fbb68ad9fa8e,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_215505.wav,2026-01-16T21:55:05,5760044,60.0,48000,1,16,6a99e1921611adfd023f35abfa95448a531d3009ac6a96e30b2770e4ff39a2bf
challenge_e8c650fc5ca82cd9fec5,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_220003.wav,2026-01-16T22:00:03,5760044,60.0,48000,1,16,0bffc94d16c6dcc632c071173c9a620384a2137ca70454afeb056f4a1b8e5197
challenge_5a197a94f68a153894c0,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_220501.wav,2026-01-16T22:05:01,5760044,60.0,48000,1,16,f24a54f55b18e95bb4269f3ec64c7988977eb30f124a832af59ec1ca1d31dabd
challenge_75ecfe059195983e34ff,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_221005.wav,2026-01-16T22:10:05,5760044,60.0,48000,1,16,383cb66ab90402447183000bd52d84b0c1edc786e0d69aa1aa8d96a070b9b311
challenge_d5b20942ffceeb8015c1,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_221503.wav,2026-01-16T22:15:03,5760044,60.0,48000,1,16,0128481e94c3d4989499a0603d475c0c0cc0452c442365c94805a3c1346fb5a0
challenge_f9a3c3ed9a5a1278e199,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_222001.wav,2026-01-16T22:20:01,5760044,60.0,48000,1,16,f9f86b2b9152ba71011f7103ad97285467cce703388b90c53913a2faeecacffc
challenge_a6ba9a6b9876ce70a929,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_222504.wav,2026-01-16T22:25:04,5760044,60.0,48000,1,16,6af3c68203891122fd1e0cd112afda8651cd6087f153cc347e70f342daab5218
challenge_e1bed90de34c1959851c,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_223003.wav,2026-01-16T22:30:03,5760044,60.0,48000,1,16,3736f42a10340e55836246f33b1e5a0077f9a719777b2ff9a787fb85c8280f8d
challenge_f993a404ab317abd1fe1,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_223501.wav,2026-01-16T22:35:01,5760044,60.0,48000,1,16,31870f05d29a23ab7eb7d62baf63bf466dabb2000bc605cd75b5be2475afc7a0
challenge_fe2ee2a40e0349a53809,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_224004.wav,2026-01-16T22:40:04,5760044,60.0,48000,1,16,bc30cf653b0a6f1abf36c22109831b4df208396c442d280ebc293972df4eb606
challenge_8a3b7d17b1b5aaa89a59,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_224503.wav,2026-01-16T22:45:03,5760044,60.0,48000,1,16,277cd4cb01be48d1fe8edd9b13ed65e4d0c5fa872684da84020369940f5248a7
challenge_2bdc4a31de9d9dc8ca11,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_225001.wav,2026-01-16T22:50:01,5760044,60.0,48000,1,16,6aab248c6ffcc714b094ba0a19169871c8f467d9dd0d195db054c3f81e2cc808
challenge_5f107cd22fcb47b0efec,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_225504.wav,2026-01-16T22:55:04,5760044,60.0,48000,1,16,5a4ba898d0a95d9e6346b36bfe2b480482cfc2a850b93faf09b7e45a30a1c373
challenge_f714d98a0f932f65e940,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_230002.wav,2026-01-16T23:00:02,5760044,60.0,48000,1,16,055cdff7ab2e2aa63576dcc84495e24300732c6b8c3fb980146e79e936455863
challenge_bdd6ae91a3eac0328ac3,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_230506.wav,2026-01-16T23:05:06,5760044,60.0,48000,1,16,8dc9505d0fe13b69dc49489644c00a08c778614c27010a14e4994049d04e7de2
challenge_c8c69135b2e3e52bf358,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_231004.wav,2026-01-16T23:10:04,5760044,60.0,48000,1,16,9087cd51961d7c9f274a34986156e474d27060c063885f59ac26e6852f95cb28
challenge_d8bffb65623d3c7c2d6c,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_231502.wav,2026-01-16T23:15:02,5760044,60.0,48000,1,16,f5954cddd28ce94584b8055139d910ce2799be63ca1b73ce0436313e2d187ae7
challenge_de8309d0ef9a3ef67642,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_232006.wav,2026-01-16T23:20:06,5760044,60.0,48000,1,16,a5b5ce9fa70a104b38e2b64e5ea1c67c026713599162de7753eac99709b783d6
challenge_7dab14fe046a49451de6,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_232504.wav,2026-01-16T23:25:04,5760044,60.0,48000,1,16,222199699b7ae0a4dc48e8ed2a37825db4e22a069dc57f4b405bdd4014efe2d7
challenge_5d41665129fad91bbe50,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_233002.wav,2026-01-16T23:30:02,5760044,60.0,48000,1,16,8c3d090ecfd991a099c545136faa95858e58106f3208c81e22ea53e8ae087f3b
challenge_8ce4c0ab15cfacc49cf1,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_233505.wav,2026-01-16T23:35:05,5760044,60.0,48000,1,16,1a9c92c3232cacea5ea5fd2010b8018aaeb0fe5273a91e4dbb320d481fd3839b
challenge_7e8c3b0e47165e9579f9,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_234004.wav,2026-01-16T23:40:04,5760044,60.0,48000,1,16,420f95af5e31571af6660fcc89c45c1e457e1d529de58057678496173ac924b8
challenge_e276d4de9e22ced264b4,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_234502.wav,2026-01-16T23:45:02,5760044,60.0,48000,1,16,1c7dbabf8a6fc40dd82b519ef5419a01a5b7665f3b9faa1b83079dbcda4ad567
challenge_2e5db4ff567758dcd2e5,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_235005.wav,2026-01-16T23:50:05,5760044,60.0,48000,1,16,a58e3ca459d5e511d6dc94c39986aafca2fa296f6b3b88801edcddca18db217c
challenge_67476dadb59fe95fcca7,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260116_235504.wav,2026-01-16T23:55:04,5760044,60.0,48000,1,16,3becb1fac7e7815a4f2fc0ed3f144f028159308c3a0faf2ebb893eb5dd2332e2
challenge_815776471242333dc282,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_000002.wav,2026-01-17T00:00:02,5760044,60.0,48000,1,16,a7bec7c84fd49ebc59c9935226018891aa089f9d8b4abf2168c428801784c43b
challenge_17f29ec2995cadbb6483,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_000503.wav,2026-01-17T00:05:03,5760044,60.0,48000,1,16,12f351cce04828a61f84885642b7bebe8690f469a6bd6de174fd4da4eb6b4ed6
challenge_830274128d0ad9a5a130,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_001002.wav,2026-01-17T00:10:02,5760044,60.0,48000,1,16,bd6aef6f4f699b0fb4bd2bc666b1622d9c4e6980834fd51a9adf5794c3c5306a
challenge_1dfcf4da54f1ba6c30c5,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_001505.wav,2026-01-17T00:15:05,5760044,60.0,48000,1,16,79c1b7d0db931b8ea2f1299462a2c5e0a7585f6b055acb7e16ec4da90dd2c1cf
challenge_8a5b96d4e6c776173efa,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_002003.wav,2026-01-17T00:20:03,5760044,60.0,48000,1,16,70021769d6040edaafd1714be212845d1ac60ac1592593ac756375f7af646704
challenge_f0b665ae1fd3bf0aeb27,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_002501.wav,2026-01-17T00:25:01,5760044,60.0,48000,1,16,144e3f7c5520a19c1ae7352635ad6819a893ded1a086ad83d5624b0ea1106da5
challenge_b4f58d4b11efe99c4f54,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_003005.wav,2026-01-17T00:30:05,5760044,60.0,48000,1,16,b184a97306c1c11509955a70d0eff9e0ad62690dd03b9008bff800f94226b0db
challenge_1e31d62bba45534d4c45,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_003503.wav,2026-01-17T00:35:03,5760044,60.0,48000,1,16,7e7861873c22019babcfaa691f6ece476465b7ad6634b39af1545e13044e84b2
challenge_4cfc97491e2c38e61b91,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_004001.wav,2026-01-17T00:40:01,5760044,60.0,48000,1,16,d6618e26530bf1649f17af0590f082baf391299f166b7125eee24955c78dab17
challenge_b9ef7b4a7ea5d32b5c93,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_004504.wav,2026-01-17T00:45:04,5760044,60.0,48000,1,16,944543d8913dfc356d1acfbd2f0c1459de80a53ea6085954e0b24198fb090aa5
challenge_26f6f937347f09b9db88,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_005002.wav,2026-01-17T00:50:02,5760044,60.0,48000,1,16,6fdc2417e21bc2577790a7e20d979b0f9e0ef4494c3bcdd8836492d06549d6d3
challenge_04df49e42ee903f2e01d,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_005506.wav,2026-01-17T00:55:06,5760044,60.0,48000,1,16,384bec2e9941e5951a6966981817b959f6d07f63dbcbfe6b3684bec945fc637c
challenge_8e1475c4d51c8892e9f1,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_010004.wav,2026-01-17T01:00:04,5760044,60.0,48000,1,16,af7879dac67a9a1f1158a07e549cc89dac53af074f89bf22e751c6926b3c8e7d
challenge_ec8450c92bb845cbc3c2,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_010502.wav,2026-01-17T01:05:02,5760044,60.0,48000,1,16,e8325723e99a26f1b82aba00f612b56e17d5d4ed6dc67e2f1838ebb5ffb6cfc7
challenge_c5b590925d92d246f0de,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_011005.wav,2026-01-17T01:10:05,5760044,60.0,48000,1,16,a27696ad32ae8fabd501a360af566a33ed5ef4d8d906a4e69ed3afcacd490bb1
challenge_255153ce0cf0c4c02297,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_011503.wav,2026-01-17T01:15:03,5760044,60.0,48000,1,16,f0012f5cbd3267654cae63ecc142e1ede360467ab721bcdb9db9e19212a658cd
challenge_013470036bf8b9af82ba,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_012002.wav,2026-01-17T01:20:02,5760044,60.0,48000,1,16,cca8f519aa9720cc028994bf5b8e802a79ab32f291f91cd69871c83d373b79ae
challenge_254a4c3ed735af45ecfb,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_012505.wav,2026-01-17T01:25:05,5760044,60.0,48000,1,16,56b1809915f6f375dc6321250a828acc32908643a78718699b370fc2125a0ac9
challenge_9242f450b749abcd8488,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_013003.wav,2026-01-17T01:30:03,5760044,60.0,48000,1,16,96dc74147b6e67b0fb980b4d18d198e5b389525d1bad4dc6cc9b5fe737a443ea
challenge_ab4c90fd81506a7b8c4a,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_013501.wav,2026-01-17T01:35:01,5760044,60.0,48000,1,16,ceb51cd01dc9960411b7a8f5bfa228c99b2b0ad2889f63bb366220543596cc1b
challenge_9684daec42119a0e78ac,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_014004.wav,2026-01-17T01:40:04,5760044,60.0,48000,1,16,35532e7bd1c1a651bd186c2b8d4d5c4b6398732a4ebe04eb5690aee2acbf1e39
challenge_2c58bba97cdc721c4a21,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_014503.wav,2026-01-17T01:45:03,5760044,60.0,48000,1,16,ccee320375079df2dee47f3de42af3c6c78f92e4d3b02a183d6f43c865387e59
challenge_5a461d927f76440000f7,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_015006.wav,2026-01-17T01:50:06,5760044,60.0,48000,1,16,9003153dfe0bc5ef4f1c09d7d139bb35b48fae6acaf1373922a6b4008c8be7b1
challenge_7ed7947f2e30f8dca250,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_015504.wav,2026-01-17T01:55:04,5760044,60.0,48000,1,16,d2e326321e29b6ac911b8dfbb60b59d5e3d7737a9d873f83976b96a234b12a6b
challenge_1d9ecc765e5906a8a16d,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_020002.wav,2026-01-17T02:00:02,5760044,60.0,48000,1,16,3bc3e828a64c6f02d2201aaf08a39ef122d16445e2de46a713a9debd47a1a44c
challenge_391fe01589a7949d666d,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_020505.wav,2026-01-17T02:05:05,5760044,60.0,48000,1,16,133c4df983d8db19ff806ab61d4da2225373d878597cf284ab7dc19431c02296
challenge_7de349a4c23f61778409,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_021003.wav,2026-01-17T02:10:03,5760044,60.0,48000,1,16,60416352966183423541420857537f7fe5f33d4cb42867d4a426df1f26c54033
challenge_28fde3811c58ad2ec8c5,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_021502.wav,2026-01-17T02:15:02,5760044,60.0,48000,1,16,1a65996cdf17e8a667939da32eb9b770c9d48998b42fd3ba879cbeedfa16e0ce
challenge_624792791699b72f1a5e,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_022005.wav,2026-01-17T02:20:05,5760044,60.0,48000,1,16,c57775e6ff2500c8525518d0ad82278d9a8344efdc64648973565779602f9881
challenge_a7c9a261e6bd37d227d0,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_022503.wav,2026-01-17T02:25:03,5760044,60.0,48000,1,16,6094fa3b7e7e8f7c9dee72aa30533f621314e3ce3654faf12a487c05a243551d
challenge_37d62b88d012aff29726,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_023001.wav,2026-01-17T02:30:01,5760044,60.0,48000,1,16,17e51c855dc31a8580847c91958552e4cbf8f394f4292484c975a203314fa258
challenge_249739e9083bc307799c,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_023505.wav,2026-01-17T02:35:05,5760044,60.0,48000,1,16,505b1820b378d174ac80e4ab283511c5777b17813fc7581de1bcab8d7ecd409e
challenge_c2520e7d13f2417e01f8,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_024003.wav,2026-01-17T02:40:03,5760044,60.0,48000,1,16,1f30e2f80c95dbc90038ff54a2f507f9eb876d900f46f7bdf2aaf0e72eb59bfa
challenge_725b00eb91c1c61fd5ea,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_024501.wav,2026-01-17T02:45:01,5760044,60.0,48000,1,16,2b2b8bb89d5ece464a73e5b850af506cedeef14778e5b5c7994bc14939343390
challenge_49a9437348682825f64f,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_025004.wav,2026-01-17T02:50:04,5760044,60.0,48000,1,16,b462d9308fbb567bb6a4c91c567ecae83b69d74816702997e0da6afccd2411ee
challenge_84bde1dda7f7a6c99f6e,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_025502.wav,2026-01-17T02:55:02,5760044,60.0,48000,1,16,21e69129c6f3ff4c2f73c08ef70cefaa1c836c054b7e60ad32575ce4918cf3a5
challenge_d041efaeca027a21a86d,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_030006.wav,2026-01-17T03:00:06,5760044,60.0,48000,1,16,0f97f6b09ebe7fceb3b82f6ce3d246ff49b0d9782fbad32e34c8eb60b5324399
challenge_33bbbefeb9d5b584a7ff,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_030504.wav,2026-01-17T03:05:04,5760044,60.0,48000,1,16,29b4db569572e2f5993df27bd89a621d411b15391573f80203a02538a8b21413
challenge_eaae59aa597f09c8712f,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_031002.wav,2026-01-17T03:10:02,5760044,60.0,48000,1,16,374cea42a77a064acd1881af36fc8e5e9c3a5e7abd3ba324d7895e3894935697
challenge_a3e9928f12fa2d4cb4a1,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_031505.wav,2026-01-17T03:15:05,5760044,60.0,48000,1,16,ec74499435191289948d76032a243b50e3e6833d2144e8bf5a64eddbb01216e8
challenge_5cbef8aa44439296b510,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_032003.wav,2026-01-17T03:20:03,5760044,60.0,48000,1,16,b72af479fd4bdc2f17b0a922eb5ceeb2f9fdc90dba091fae31f32a90cd45f4ec
challenge_54d54f8126131d8f026a,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_032502.wav,2026-01-17T03:25:02,5760044,60.0,48000,1,16,53e73c477fc17c968f3aa0e0b0aab0062ba894c7ae72ee341b2c17508050be25
challenge_5f11528a1c03f627cc90,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_033005.wav,2026-01-17T03:30:05,5760044,60.0,48000,1,16,c985b2b2a32b205aaa9d1a96250dfad6d774b643f8f478d21ad62939801062ac
challenge_ce0c00638bca638473f7,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_033503.wav,2026-01-17T03:35:03,5760044,60.0,48000,1,16,2fbf88782b2ce8dc014b1913c96bcf6808eb22f9b24838cccb578a3877082db3
challenge_912cd41ed3275c612f00,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_034001.wav,2026-01-17T03:40:01,5760044,60.0,48000,1,16,c8beff58d3b16c4a6b07db1301fe1db430c5b39d577cabc7a85f3172ea769107
challenge_604ee31bbf0a5e9562b9,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_034504.wav,2026-01-17T03:45:04,5760044,60.0,48000,1,16,56446e8d5eefabd54c805b4ac39630e7804e8a67603ac2769e71576e8260d54b
challenge_c7afa6cde4390a17f877,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_035003.wav,2026-01-17T03:50:03,5760044,60.0,48000,1,16,fc18e41f40763881468c376bf3efe208cb8268a4d8d5386f2e99c4ad0aae271a
challenge_11cb683ee8c2171d89c6,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_035501.wav,2026-01-17T03:55:01,5760044,60.0,48000,1,16,76b5e9533810481ba0a7d13241337a3f2cda5d9ecc41928c4c04607276485a0f
challenge_b32e3d6625b84674cd53,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_040004.wav,2026-01-17T04:00:04,5760044,60.0,48000,1,16,b970c20e2efbaaebb519e753437edd53e6a13d1687595bacf83c4afab02d0c3d
challenge_be6ac5bbcb104791cb93,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_040502.wav,2026-01-17T04:05:02,5760044,60.0,48000,1,16,6cfd4b2bedb7d0c618f32422d92734af346a9164aee114383ca4ad4e41d5dbd5
challenge_26a539435e036fd16625,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_041005.wav,2026-01-17T04:10:05,5760044,60.0,48000,1,16,ee2a90ef60d3ee78aa699c84a5f8ce83cd18d7367d7f984bb537d923b13b0164
challenge_9d38494cf5185dd285ac,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_041504.wav,2026-01-17T04:15:04,5760044,60.0,48000,1,16,09dc1ed66a94bea22f83143048ebe7930a0cac68438650f95a4008a0f8ce8c1e
challenge_2a011e6aec943c57bf97,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_042002.wav,2026-01-17T04:20:02,5760044,60.0,48000,1,16,29bb43ad95eead5c97bab71e6a7cd6ec4119aacc882d673d855a8ad657019221
challenge_6e559846ac33194aae50,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_042505.wav,2026-01-17T04:25:05,5760044,60.0,48000,1,16,7aa1797cf98076e0d0f6c1afd4f0973d62a501721cef01c9084acc23a561ef71
challenge_3689fb328ae00b85c0e5,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_043003.wav,2026-01-17T04:30:03,5760044,60.0,48000,1,16,d72d7deec8177a84040eb6bb7022684366016af5cd69b4c18ec3d0e17fe8a4e5
challenge_712b579fb7545058d708,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_043501.wav,2026-01-17T04:35:01,5760044,60.0,48000,1,16,35861338f26bd5d086df80f276210b6f1ce3571b8c8d08b16c3756e88f5551cc
challenge_ec5691f00228e5774d0d,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_044004.wav,2026-01-17T04:40:04,5760044,60.0,48000,1,16,ed3d72fd0b631bee1cab4723b03400e409cb0f96d1be8b97d51aa91f93e76831
challenge_4805cd12652f5db99212,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_044503.wav,2026-01-17T04:45:03,5760044,60.0,48000,1,16,639586ca0f59b1a520ba3583745bdb33d31bfb3e6bf3a197c4171fb20b0dbaad
challenge_3c2a09996560399400d7,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_045001.wav,2026-01-17T04:50:01,5760044,60.0,48000,1,16,68d3f09e00e0c47897a09124142d8043e496fe68129ad62ec1df1b4a0323ee6e
challenge_0103b7470d5b15e3a42b,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_045504.wav,2026-01-17T04:55:04,5760044,60.0,48000,1,16,5e98961c1b100b68bd74182fabd9085466e35f05ac245826f4b0e19fc9462df4
challenge_d532a8b01f053b9bcf52,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_050002.wav,2026-01-17T05:00:02,5760044,60.0,48000,1,16,e6fde40ccf7105297765abe5dc82b12351fa0094d6f0d3eac4bb3d321d5506ae
challenge_8275c9a963214decd78d,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_050505.wav,2026-01-17T05:05:05,5760044,60.0,48000,1,16,23cfdb492483be471292ac6eeee1065852258d191d3aaf74dca074cc97bf3420
challenge_55bef0f2ef0c712da13b,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_051004.wav,2026-01-17T05:10:04,5760044,60.0,48000,1,16,b232f97b110b6544d057fa406058b6e1034eb3920ac8c2dbe4b02d87b5c2cb32
challenge_0a57f218cc07eb18df68,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_051502.wav,2026-01-17T05:15:02,5760044,60.0,48000,1,16,c8b81cbbcb522da162ebe9c3e63e72e6d5351fb7b56ebf33c7a7c968cf44fe92
challenge_8ee0e174c534c70f44c3,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_052005.wav,2026-01-17T05:20:05,5760044,60.0,48000,1,16,386850a23053474f43ce2459e17b21729bb3b883f2f252648a4114c458e1df14
challenge_8057a3fedefc2f9eb67d,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_052503.wav,2026-01-17T05:25:03,5760044,60.0,48000,1,16,c6a6f714691aede169e9f876cf67818647abae3c1fa953d61ccae1068f8906c3
challenge_fc17f35680f897536cf2,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_053002.wav,2026-01-17T05:30:02,5760044,60.0,48000,1,16,434d9857195d3790e048242c52d82f89ac48d8a233aa3848906c18fcf11e84fe
challenge_5b1b20358cdfb8e738d7,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_053505.wav,2026-01-17T05:35:05,5760044,60.0,48000,1,16,b203b95cd12380303cac4f50a0283b87f5052c47e5fc44d7495a58455a3fc53f
challenge_de1bc99f7ee720ee9554,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_054003.wav,2026-01-17T05:40:03,5760044,60.0,48000,1,16,8fa6e68a62453b258dfd7938c9869718b0cf7c393416457ab7b8aa199f8a3c7f
challenge_b6df811014b86f115529,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_054501.wav,2026-01-17T05:45:01,5760044,60.0,48000,1,16,d205dfb4f9faf6d526a0ea1f7b95dde380250908efb6f47075352584b84b9fb7
challenge_87e687710f437aebb7b3,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_055004.wav,2026-01-17T05:50:04,5760044,60.0,48000,1,16,9d54cb138f892fa3e8199a4b27c0ce197c707004954beaee0ad6d94e9e949f71
challenge_0297716667a302c30ed3,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_055503.wav,2026-01-17T05:55:03,5760044,60.0,48000,1,16,69b1ade57c99cc4627749082bf844c0a6a71bc19f51bd03f1dd173d6f808f54d
challenge_a310ef52371e4725deb8,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_060001.wav,2026-01-17T06:00:01,5760044,60.0,48000,1,16,d47751de8f044e17a5bffae1234d222c085765d03cb21ac578b96bf54efcef63
challenge_b9694cc4a171387932d2,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_060504.wav,2026-01-17T06:05:04,5760044,60.0,48000,1,16,14f4b3dd261657866cad192962d129eca34f7a1ccc213cd3a0e6afda15028a4c
challenge_a8102d48292e50917d57,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_061002.wav,2026-01-17T06:10:02,5760044,60.0,48000,1,16,0c960221c11d89c5874d4885b0f72fdaae522f90310dead83a771d7d09f8935a
challenge_c965eff0de80d87de9a6,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260117_061506.wav,2026-01-17T06:15:06,5760044,60.0,48000,1,16,aca30c5be8699880c76f363947407e9e846188e79991894454ceaba72e00a6c9
